CMDLINE /usr/bin/python3 DQfDTest.py
MEM 4427.175781 1523271438.9183
MEM 4401.398438 1523271439.0188
MEM 4406.417969 1523271439.1193
MEM 4401.398438 1523271439.2198
MEM 4419.183594 1523271439.3203
MEM 4406.417969 1523271439.4208
MEM 4406.417969 1523271439.5212
MEM 4401.398438 1523271439.6216
MEM 4407.324219 1523271439.7221
MEM 4427.175781 1523271439.8225
MEM 4406.417969 1523271439.9230
MEM 4406.417969 1523271440.0235
MEM 4406.417969 1523271440.1239
MEM 4403.972656 1523271440.2245
MEM 4427.175781 1523271440.3249
MEM 4406.417969 1523271440.4253
MEM 4406.417969 1523271440.5258
MEM 4406.035156 1523271440.6263
MEM 4427.175781 1523271440.7268
MEM 4406.417969 1523271440.8272
MEM 4406.417969 1523271440.9276
MEM 4401.398438 1523271441.0281
MEM 4427.175781 1523271441.1285
MEM 4406.417969 1523271441.2289
MEM 4406.417969 1523271441.3295
MEM 4401.398438 1523271441.4300
MEM 4401.398438 1523271441.5303
MEM 4406.417969 1523271441.6308
MEM 4406.417969 1523271441.7312
MEM 4401.398438 1523271441.8316
MEM 4411.964844 1523271441.9320
MEM 4401.398438 1523271442.0324
MEM 4406.417969 1523271442.1329
MEM 4406.417969 1523271442.2334
MEM 4415.316406 1523271442.3339
MEM 4401.398438 1523271442.4344
MEM 4406.417969 1523271442.5348
MEM 4406.417969 1523271442.6352
MEM 4405.261719 1523271442.7357
MEM 4401.398438 1523271442.8362
MEM 4406.417969 1523271442.9367
MEM 4401.398438 1523271443.0372
MEM 4417.121094 1523271443.1376
MEM 4401.398438 1523271443.2381
MEM 4406.417969 1523271443.3385
MEM 4401.398438 1523271443.4390
MEM 4427.175781 1523271443.5394
MEM 4406.417969 1523271443.6399
MEM 4406.417969 1523271443.7405
MEM 4401.398438 1523271443.8410
MEM 4421.238281 1523271443.9414
MEM 4406.417969 1523271444.0419
MEM 4406.417969 1523271444.1423
MEM 4408.097656 1523271444.2426
MEM 4406.417969 1523271444.3430
MEM 4406.417969 1523271444.4434
MEM 4419.441406 1523271444.5440
MEM 4406.160156 1523271444.6444
MEM 4406.417969 1523271444.7448
MEM 4401.398438 1523271444.8451
MEM 4415.574219 1523271444.9456
MEM 4406.417969 1523271445.0461
MEM 4406.417969 1523271445.1465
MEM 4406.417969 1523271445.2469
MEM 4412.738281 1523271445.3473
MEM 4401.398438 1523271445.4476
MEM 4406.417969 1523271445.5480
MEM 4406.417969 1523271445.6485
MEM 4402.425781 1523271445.7490
MEM 4401.398438 1523271445.8494
MEM 4406.417969 1523271445.9499
MEM 4406.675781 1523271446.0503
MEM 4417.121094 1523271446.1506
MEM 4406.675781 1523271446.2510
MEM 4406.675781 1523271446.3515
MEM 4401.656250 1523271446.4520
MEM 4427.175781 1523271446.5525
MEM 4406.675781 1523271446.6529
MEM 4406.933594 1523271446.7534
MEM 4406.933594 1523271446.8539
MEM 4408.871094 1523271446.9543
MEM 4423.824219 1523271447.0547
MEM 4401.914062 1523271447.1552
MEM 4406.933594 1523271447.2557
MEM 4406.933594 1523271447.3562
MEM 4401.914062 1523271447.4567
MEM 4406.933594 1523271447.5571
MEM 4406.933594 1523271447.6575
MEM 4406.933594 1523271447.7579
MEM 4408.613281 1523271447.8584
MEM 4403.914062 1523271447.9588
MEM 4406.933594 1523271448.0591
MEM 4406.933594 1523271448.1595
MEM 4401.914062 1523271448.2598
MEM 4426.660156 1523271448.3603
MEM 4406.933594 1523271448.4606
MEM 4406.933594 1523271448.5610
MEM 4411.964844 1523271448.6615
MEM 4405.914062 1523271448.7619
MEM 4406.933594 1523271448.8623
MEM 4406.933594 1523271448.9627
MEM 4401.914062 1523271449.0632
MEM 4415.058594 1523271449.1637
MEM 4401.914062 1523271449.2641
MEM 4406.933594 1523271449.3645
MEM 4406.933594 1523271449.4650
MEM 4401.914062 1523271449.5653
MEM 4427.691406 1523271449.6657
MEM 4406.933594 1523271449.7661
MEM 4406.933594 1523271449.8666
MEM 4401.914062 1523271449.9669
MEM 4427.691406 1523271450.0675
MEM 4406.933594 1523271450.1679
MEM 4407.191406 1523271450.2684
MEM 4407.191406 1523271450.3687
MEM 4402.171875 1523271450.4691
MEM 4427.949219 1523271450.5695
MEM 4407.191406 1523271450.6699
MEM 4407.191406 1523271450.7704
MEM 4402.171875 1523271450.8709
MEM 4417.121094 1523271450.9714
MEM 4406.675781 1523271451.0719
MEM 4407.191406 1523271451.1724
MEM 4407.191406 1523271451.2728
MEM 4424.597656 1523271451.3732
MEM 4407.191406 1523271451.4737
MEM 4407.191406 1523271451.5742
MEM 4402.171875 1523271451.6747
MEM 4425.886719 1523271451.7752
MEM 4407.191406 1523271451.8756
MEM 4407.191406 1523271451.9762
MEM 4402.171875 1523271452.0767
MEM 4427.949219 1523271452.1771
MEM 4407.191406 1523271452.2775
MEM 4407.191406 1523271452.3780
MEM 4402.171875 1523271452.4785
MEM 4426.144531 1523271452.5790
MEM 4407.191406 1523271452.6795
MEM 4407.191406 1523271452.7800
MEM 4407.191406 1523271452.8804
MEM 4402.171875 1523271452.9808
MEM 4407.839844 1523271453.0812
MEM 4402.171875 1523271453.1817
MEM 4407.191406 1523271453.2822
MEM 4402.171875 1523271453.3827
MEM 4420.988281 1523271453.4833
MEM 4407.191406 1523271453.5838
MEM 4407.191406 1523271453.6842
MEM 4402.171875 1523271453.7845
MEM 4427.949219 1523271453.8850
MEM 4407.191406 1523271453.9855
MEM 4407.191406 1523271454.0859
MEM 4402.171875 1523271454.1864
MEM 4427.949219 1523271454.2869
MEM 4407.191406 1523271454.3873
MEM 4407.191406 1523271454.4878
MEM 4402.171875 1523271454.5881
MEM 4424.339844 1523271454.6885
MEM 4406.171875 1523271454.7888
MEM 4407.191406 1523271454.8892
MEM 4402.171875 1523271454.9897
MEM 4427.949219 1523271455.0902
MEM 4407.191406 1523271455.1906
MEM 4407.191406 1523271455.2911
MEM 4407.191406 1523271455.3916
MEM 4402.171875 1523271455.4921
MEM 4422.277344 1523271455.5926
MEM 4412.507812 1523271455.6931
MEM 4407.191406 1523271455.7936
MEM 4402.171875 1523271455.8939
MEM 4412.222656 1523271455.9944
MEM 4402.171875 1523271456.0949
MEM 4407.191406 1523271456.1954
MEM 4402.171875 1523271456.2959
MEM 4427.949219 1523271456.3964
MEM 4407.191406 1523271456.4968
MEM 4407.191406 1523271456.5973
MEM 4403.972656 1523271456.6978
MEM 4402.171875 1523271456.7983
MEM 4407.191406 1523271456.8987
MEM 4402.171875 1523271456.9990
MEM 4413.769531 1523271457.0995
MEM 4407.191406 1523271457.1999
MEM 4407.191406 1523271457.3004
MEM 4407.191406 1523271457.4009
MEM 4402.171875 1523271457.5014
MEM 4427.949219 1523271457.6018
MEM 4407.191406 1523271457.7024
MEM 4407.191406 1523271457.8028
MEM 4413.253906 1523271457.9033
MEM 4404.171875 1523271458.0038
MEM 4407.191406 1523271458.1043
MEM 4407.191406 1523271458.2046
MEM 4423.566406 1523271458.3050
MEM 4407.191406 1523271458.4054
MEM 4407.191406 1523271458.5059
MEM 4402.171875 1523271458.6063
MEM 4427.949219 1523271458.7068
MEM 4407.191406 1523271458.8073
MEM 4407.191406 1523271458.9078
MEM 4402.171875 1523271459.0082
MEM 4427.949219 1523271459.1087
MEM 4407.191406 1523271459.2093
MEM 4407.191406 1523271459.3098
MEM 4407.191406 1523271459.4103
MEM 4410.160156 1523271459.5108
MEM 4407.191406 1523271459.6113
MEM 4407.191406 1523271459.7118
MEM 4402.171875 1523271459.8123
MEM 4427.949219 1523271459.9128
MEM 4407.191406 1523271460.0133
MEM 4407.191406 1523271460.1137
MEM 4402.171875 1523271460.2142
MEM 4427.949219 1523271460.3147
MEM 4407.191406 1523271460.4152
MEM 4407.191406 1523271460.5157
MEM 4402.171875 1523271460.6161
MEM 4402.171875 1523271460.7166
MEM 4407.191406 1523271460.8171
MEM 4407.191406 1523271460.9176
MEM 4402.171875 1523271461.0181
MEM 4427.949219 1523271461.1186
MEM 4407.191406 1523271461.2191
MEM 4407.191406 1523271461.3196
MEM 4403.972656 1523271461.4200
MEM 4427.949219 1523271461.5204
MEM 4407.191406 1523271461.6208
MEM 4407.191406 1523271461.7213
MEM 4409.128906 1523271461.8218
MEM 4427.949219 1523271461.9223
MEM 4407.191406 1523271462.0228
MEM 4402.171875 1523271462.1232
MEM 4427.949219 1523271462.2236
MEM 4407.191406 1523271462.3240
MEM 4407.191406 1523271462.4245
MEM 4402.171875 1523271462.5249
MEM 4427.949219 1523271462.6253
MEM 4407.191406 1523271462.7257
MEM 4407.191406 1523271462.8262
MEM 4402.171875 1523271462.9267
MEM 4406.292969 1523271463.0271
MEM 4427.949219 1523271463.1275
MEM 4407.191406 1523271463.2280
MEM 4402.171875 1523271463.3284
MEM 4407.324219 1523271463.4288
MEM 4424.011719 1523271463.5293
MEM 4407.191406 1523271463.6297
MEM 4407.191406 1523271463.7300
MEM 4427.949219 1523271463.8304
MEM 4406.933594 1523271463.9308
MEM 4407.191406 1523271464.0312
MEM 4402.171875 1523271464.1317
MEM 4412.507812 1523271464.2322
MEM 4407.191406 1523271464.3326
MEM 4407.191406 1523271464.4331
MEM 4402.171875 1523271464.5336
MEM 4427.949219 1523271464.6342
MEM 4407.191406 1523271464.7346
MEM 4407.191406 1523271464.8351
MEM 4402.171875 1523271464.9354
MEM 4414.542969 1523271465.0358
MEM 4402.171875 1523271465.1362
MEM 4407.191406 1523271465.2367
MEM 4407.191406 1523271465.3373
MEM 4407.191406 1523271465.4378
MEM 4412.738281 1523271465.5382
MEM 4412.996094 1523271465.6386
MEM 4402.171875 1523271465.7390
MEM 4407.191406 1523271465.8395
MEM 4407.191406 1523271465.9400
MEM 4402.171875 1523271466.0405
MEM 4407.191406 1523271466.1410
MEM 4407.191406 1523271466.2415
MEM 4402.171875 1523271466.3420
MEM 4413.769531 1523271466.4424
MEM 4402.171875 1523271466.5429
MEM 4407.191406 1523271466.6434
MEM 4407.191406 1523271466.7438
MEM 4402.171875 1523271466.8444
MEM 4405.519531 1523271466.9448
MEM 4407.191406 1523271467.0453
MEM 4407.191406 1523271467.1458
MEM 4402.171875 1523271467.2463
MEM 4412.507812 1523271467.3468
MEM 4407.191406 1523271467.4472
MEM 4407.191406 1523271467.5476
MEM 4402.941406 1523271467.6481
MEM 4406.675781 1523271467.7486
MEM 4407.191406 1523271467.8491
MEM 4407.191406 1523271467.9495
MEM 4417.636719 1523271468.0499
MEM 4407.191406 1523271468.1503
MEM 4407.191406 1523271468.2506
MEM 4407.191406 1523271468.3510
MEM 4407.582031 1523271468.4513
MEM 4402.171875 1523271468.5517
MEM 4407.191406 1523271468.6522
MEM 4407.191406 1523271468.7526
MEM 4418.667969 1523271468.8530
MEM 4402.171875 1523271468.9534
MEM 4407.191406 1523271469.0538
MEM 4407.191406 1523271469.1543
MEM 4402.425781 1523271469.2548
MEM 4412.507812 1523271469.3553
MEM 4407.191406 1523271469.4558
MEM 4407.191406 1523271469.5562
MEM 4414.800781 1523271469.6566
MEM 4407.191406 1523271469.7571
MEM 4407.191406 1523271469.8575
MEM 4402.171875 1523271469.9579
MEM 4422.277344 1523271470.0584
MEM 4407.191406 1523271470.1588
MEM 4407.191406 1523271470.2592
MEM 4407.191406 1523271470.3596
MEM 4409.644531 1523271470.4600
MEM 4402.171875 1523271470.5604
MEM 4407.191406 1523271470.6608
MEM 4402.171875 1523271470.7611
MEM 4427.949219 1523271470.8616
MEM 4407.191406 1523271470.9621
MEM 4402.171875 1523271471.0626
MEM 4427.949219 1523271471.1631
MEM 4407.191406 1523271471.2636
MEM 4402.171875 1523271471.3640
MEM 4427.949219 1523271471.4645
MEM 4407.191406 1523271471.5650
MEM 4407.191406 1523271471.6654
MEM 4415.832031 1523271471.7658
MEM 4402.171875 1523271471.8661
MEM 4407.191406 1523271471.9665
MEM 4402.171875 1523271472.0670
MEM 4427.949219 1523271472.1675
MEM 4407.191406 1523271472.2680
MEM 4407.191406 1523271472.3685
MEM 4411.964844 1523271472.4690
MEM 4402.171875 1523271472.5693
MEM 4407.191406 1523271472.6698
MEM 4407.191406 1523271472.7702
MEM 4402.171875 1523271472.8706
MEM 4422.792969 1523271472.9710
MEM 4404.171875 1523271473.0715
MEM 4407.191406 1523271473.1720
MEM 4407.191406 1523271473.2725
MEM 4409.128906 1523271473.3728
MEM 4402.171875 1523271473.4732
MEM 4407.191406 1523271473.5736
MEM 4402.171875 1523271473.6740
MEM 4403.199219 1523271473.7744
MEM 4427.949219 1523271473.8750
MEM 4407.191406 1523271473.9755
MEM 4407.191406 1523271474.0759
MEM 4408.355469 1523271474.1765
MEM 4407.191406 1523271474.2770
MEM 4407.191406 1523271474.3774
MEM 4402.171875 1523271474.4779
MEM 4427.949219 1523271474.5785
MEM 4407.191406 1523271474.6789
MEM 4407.191406 1523271474.7794
MEM 4415.316406 1523271474.8798
MEM 4402.171875 1523271474.9803
MEM 4407.191406 1523271475.0807
MEM 4402.171875 1523271475.1811
MEM 4420.730469 1523271475.2816
MEM 4407.191406 1523271475.3821
MEM 4407.191406 1523271475.4824
MEM 4402.171875 1523271475.5828
MEM 4402.171875 1523271475.6832
MEM 4427.949219 1523271475.7838
MEM 4407.191406 1523271475.8843
MEM 4407.191406 1523271475.9848
MEM 4402.171875 1523271476.0854
MEM 4418.667969 1523271476.1858
MEM 4402.171875 1523271476.2863
MEM 4407.191406 1523271476.3868
MEM 4402.171875 1523271476.4873
MEM 4414.800781 1523271476.5877
MEM 4426.011719 1523271476.6881
MEM 4406.417969 1523271476.7886
MEM 4407.191406 1523271476.8891
MEM 4402.171875 1523271476.9896
MEM 4419.441406 1523271477.0900
MEM 4407.191406 1523271477.1906
MEM 4407.191406 1523271477.2911
MEM 4420.730469 1523271477.3916
MEM 4402.171875 1523271477.4920
MEM 4407.191406 1523271477.5925
MEM 4402.171875 1523271477.6930
MEM 4416.089844 1523271477.7935
MEM 4424.011719 1523271477.8940
MEM 4407.191406 1523271477.9945
MEM 4407.191406 1523271478.0950
MEM 4402.941406 1523271478.1955
MEM 4427.949219 1523271478.2961
MEM 4407.191406 1523271478.3966
MEM 4407.191406 1523271478.4971
MEM 4410.933594 1523271478.5976
MEM 4402.171875 1523271478.6980
MEM 4407.191406 1523271478.7983
MEM 4407.191406 1523271478.8988
MEM 4404.746094 1523271478.9993
MEM 4427.949219 1523271479.0998
MEM 4407.191406 1523271479.2002
MEM 4407.191406 1523271479.3007
MEM 4402.171875 1523271479.4010
MEM 4427.949219 1523271479.5015
MEM 4407.191406 1523271479.6020
MEM 4407.191406 1523271479.7024
MEM 4402.171875 1523271479.8028
MEM 4402.171875 1523271479.9032
MEM 4421.503906 1523271480.0036
MEM 4407.191406 1523271480.1040
MEM 4407.191406 1523271480.2044
MEM 4407.191406 1523271480.3049
MEM 4416.863281 1523271480.4053
MEM 4407.191406 1523271480.5058
MEM 4407.191406 1523271480.6062
MEM 4402.171875 1523271480.7066
MEM 4419.957031 1523271480.8071
MEM 4402.171875 1523271480.9076
MEM 4407.191406 1523271481.0081
MEM 4402.171875 1523271481.1086
MEM 4407.582031 1523271481.2091
MEM 4402.171875 1523271481.3095
MEM 4407.191406 1523271481.4100
MEM 4407.191406 1523271481.5104
MEM 4402.171875 1523271481.6109
MEM 4402.171875 1523271481.7113
MEM 4407.191406 1523271481.8118
MEM 4402.171875 1523271481.9123
MEM 4418.925781 1523271482.0127
MEM 4407.191406 1523271482.1130
MEM 4407.191406 1523271482.2134
MEM 4402.171875 1523271482.3140
MEM 4402.171875 1523271482.4144
MEM 4407.191406 1523271482.5147
MEM 4407.191406 1523271482.6151
MEM 4407.191406 1523271482.7156
MEM 4402.171875 1523271482.8160
MEM 4415.316406 1523271482.9164
MEM 4406.507812 1523271483.0169
MEM 4407.191406 1523271483.1174
MEM 4407.191406 1523271483.2178
MEM 4407.191406 1523271483.3182
MEM 4406.292969 1523271483.4187
MEM 4407.191406 1523271483.5191
MEM 4407.191406 1523271483.6195
MEM 4402.171875 1523271483.7198
MEM 4420.988281 1523271483.8203
MEM 4407.191406 1523271483.9208
MEM 4407.191406 1523271484.0212
MEM 4407.191406 1523271484.1216
MEM 4402.171875 1523271484.2221
MEM 4427.949219 1523271484.3227
MEM 4402.171875 1523271484.4231
MEM 4407.191406 1523271484.5236
MEM 4407.191406 1523271484.6241
MEM 4402.171875 1523271484.7246
MEM 4426.917969 1523271484.8251
MEM 4407.191406 1523271484.9256
MEM 4407.191406 1523271485.0261
MEM 4402.171875 1523271485.1266
MEM 4402.171875 1523271485.2270
MEM 4427.949219 1523271485.3275
MEM 4407.191406 1523271485.4278
MEM 4407.191406 1523271485.5283
MEM 4407.191406 1523271485.6288
MEM 4407.191406 1523271485.7293
MEM 4412.738281 1523271485.8297
MEM 4402.171875 1523271485.9301
MEM 4407.191406 1523271486.0306
MEM 4407.191406 1523271486.1310
MEM 4402.171875 1523271486.2313
MEM 4424.855469 1523271486.3317
MEM 4407.191406 1523271486.4320
MEM 4407.191406 1523271486.5325
MEM 4402.171875 1523271486.6330
MEM 4423.308594 1523271486.7334
MEM 4407.191406 1523271486.8338
MEM 4407.191406 1523271486.9343
MEM 4402.171875 1523271487.0348
MEM 4422.003906 1523271487.1353
MEM 4407.183594 1523271487.2358
MEM 4407.183594 1523271487.3362
MEM 4402.417969 1523271487.4367
MEM 4409.898438 1523271487.5372
MEM 4412.332031 1523271487.6376
MEM 4415.855469 1523271487.7381
MEM 4419.578125 1523271487.8386
MEM 4423.082031 1523271487.9391
MEM 4426.636719 1523271488.0395
MEM 4430.582031 1523271488.1400
MEM 4434.378906 1523271488.2405
MEM 4438.265625 1523271488.3410
MEM 4441.847656 1523271488.4415
MEM 4445.613281 1523271488.5419
MEM 4449.402344 1523271488.6424
MEM 4467.031250 1523271488.7429
MEM 4485.703125 1523271488.8433
MEM 4504.539062 1523271488.9438
MEM 4523.113281 1523271489.0443
MEM 4541.613281 1523271489.1448
MEM 4560.515625 1523271489.2452
MEM 4579.058594 1523271489.3457
MEM 4597.621094 1523271489.4461
MEM 4615.820312 1523271489.5465
MEM 4634.089844 1523271489.6470
MEM 4652.648438 1523271489.7475
MEM 4672.812500 1523271489.8479
MEM 4701.171875 1523271489.9484
MEM 4727.984375 1523271490.0489
MEM 4755.828125 1523271490.1493
MEM 4783.929688 1523271490.2498
MEM 4811.257812 1523271490.3503
MEM 4839.101562 1523271490.4507
MEM 4866.945312 1523271490.5513
MEM 4894.273438 1523271490.6517
MEM 4923.406250 1523271490.7522
MEM 4923.664062 1523271490.8527
MEM 4923.664062 1523271490.9532
MEM 4923.921875 1523271491.0536
MEM 4923.921875 1523271491.1541
MEM 4923.921875 1523271491.2546
MEM 4926.757812 1523271491.3551
MEM 4932.429688 1523271491.4556
MEM 4938.101562 1523271491.5560
MEM 4905.238281 1523271491.6565
MEM 4847.488281 1523271491.7570
MEM 4847.488281 1523271491.8575
MEM 4847.488281 1523271491.9580
MEM 4847.488281 1523271492.0585
MEM 4847.488281 1523271492.1590
MEM 4847.488281 1523271492.2595
MEM 4839.488281 1523271492.3600
MEM 4839.488281 1523271492.4605
MEM 4839.488281 1523271492.5610
MEM 4579.433594 1523271492.6615
MEM 4435.812500 1523271492.7620
MEM 4415.054688 1523271492.8624
MEM 4410.035156 1523271492.9629
MEM 4415.054688 1523271493.0634
MEM 4415.054688 1523271493.1639
MEM 4435.812500 1523271493.2644
MEM 4415.054688 1523271493.3647
MEM 4410.035156 1523271493.4651
MEM 4420.371094 1523271493.5654
MEM 4415.054688 1523271493.6658
MEM 4411.320312 1523271493.7663
MEM 4410.035156 1523271493.8667
MEM 4415.054688 1523271493.9670
MEM 4410.035156 1523271494.0674
MEM 4420.371094 1523271494.1678
MEM 4415.054688 1523271494.2683
MEM 4410.035156 1523271494.3688
MEM 4435.812500 1523271494.4693
MEM 4415.054688 1523271494.5697
MEM 4415.054688 1523271494.6702
MEM 4410.035156 1523271494.7707
MEM 4410.035156 1523271494.8712
MEM 4415.054688 1523271494.9716
MEM 4410.035156 1523271495.0721
MEM 4420.085938 1523271495.1726
MEM 4420.371094 1523271495.2731
MEM 4415.054688 1523271495.3736
MEM 4415.054688 1523271495.4741
MEM 4415.703125 1523271495.5745
MEM 4412.035156 1523271495.6749
MEM 4415.054688 1523271495.7753
MEM 4410.035156 1523271495.8756
MEM 4429.625000 1523271495.9761
MEM 4415.054688 1523271496.0766
MEM 4415.054688 1523271496.1770
MEM 4413.640625 1523271496.2773
MEM 4410.035156 1523271496.3777
MEM 4415.054688 1523271496.4781
MEM 4410.035156 1523271496.5786
MEM 4435.812500 1523271496.6790
MEM 4415.054688 1523271496.7794
MEM 4415.054688 1523271496.8798
MEM 4410.035156 1523271496.9801
MEM 4420.371094 1523271497.0805
MEM 4415.054688 1523271497.1808
MEM 4415.054688 1523271497.2813
MEM 4410.035156 1523271497.3818
MEM 4435.812500 1523271497.4823
MEM 4415.054688 1523271497.5826
MEM 4415.054688 1523271497.6831
MEM 4415.960938 1523271497.7836
MEM 4410.035156 1523271497.8841
MEM 4415.054688 1523271497.9845
MEM 4415.054688 1523271498.0850
MEM 4435.812500 1523271498.1856
MEM 4415.054688 1523271498.2861
MEM 4415.054688 1523271498.3866
MEM 4410.035156 1523271498.4871
MEM 4423.875000 1523271498.5875
MEM 4415.054688 1523271498.6879
MEM 4410.035156 1523271498.7884
MEM 4429.625000 1523271498.8888
MEM 4415.054688 1523271498.9893
MEM 4415.054688 1523271499.0897
MEM 4415.054688 1523271499.1902
MEM 4423.437500 1523271499.2905
MEM 4420.371094 1523271499.3910
MEM 4415.054688 1523271499.4914
MEM 4415.054688 1523271499.5920
MEM 4410.035156 1523271499.6925
MEM 4435.812500 1523271499.7931
MEM 4415.054688 1523271499.8937
MEM 4410.035156 1523271499.9941
MEM 4432.203125 1523271500.0945
MEM 4415.054688 1523271500.1948
MEM 4415.054688 1523271500.2952
MEM 4419.570312 1523271500.3956
MEM 4435.812500 1523271500.4961
MEM 4415.054688 1523271500.5965
MEM 4415.054688 1523271500.6970
MEM 4417.250000 1523271500.7975
MEM 4410.035156 1523271500.8978
MEM 4414.992188 1523271500.9983
MEM 4414.992188 1523271501.0987
MEM 4413.320312 1523271501.1992
MEM 4414.992188 1523271501.2995
MEM 4414.992188 1523271501.3999
MEM 4409.972656 1523271501.5002
MEM 4435.750000 1523271501.6005
MEM 4414.992188 1523271501.7009
MEM 4414.992188 1523271501.8014
MEM 4409.972656 1523271501.9018
MEM 4435.750000 1523271502.0022
MEM 4414.992188 1523271502.1026
MEM 4414.992188 1523271502.2031
MEM 4418.476562 1523271502.3036
MEM 4414.992188 1523271502.4041
MEM 4414.992188 1523271502.5045
MEM 4409.972656 1523271502.6050
MEM 4422.601562 1523271502.7056
MEM 4420.308594 1523271502.8060
MEM 4414.992188 1523271502.9065
MEM 4414.992188 1523271503.0070
MEM 4409.972656 1523271503.1075
MEM 4435.750000 1523271503.2080
MEM 4414.992188 1523271503.3085
MEM 4414.992188 1523271503.4089
MEM 4409.972656 1523271503.5094
MEM 4409.972656 1523271503.6099
MEM 4414.992188 1523271503.7103
MEM 4409.972656 1523271503.8108
MEM 4435.750000 1523271503.9113
MEM 4414.992188 1523271504.0118
MEM 4409.972656 1523271504.1122
MEM 4435.750000 1523271504.2127
MEM 4414.992188 1523271504.3131
MEM 4414.992188 1523271504.4135
MEM 4417.445312 1523271504.5140
MEM 4414.992188 1523271504.6144
MEM 4414.992188 1523271504.7149
MEM 4421.054688 1523271504.8154
MEM 4409.972656 1523271504.9160
MEM 4414.992188 1523271505.0165
MEM 4409.972656 1523271505.1170
MEM 4435.750000 1523271505.2175
MEM 4414.992188 1523271505.3180
MEM 4414.992188 1523271505.4185
MEM 4411.773438 1523271505.5189
MEM 4435.750000 1523271505.6193
MEM 4414.992188 1523271505.7196
MEM 4414.992188 1523271505.8201
MEM 4412.289062 1523271505.9206
MEM 4414.992188 1523271506.0211
MEM 4414.992188 1523271506.1216
MEM 4413.320312 1523271506.2221
MEM 4409.972656 1523271506.3226
MEM 4414.992188 1523271506.4231
MEM 4409.972656 1523271506.5236
MEM 4409.972656 1523271506.6240
MEM 4414.992188 1523271506.7244
MEM 4409.972656 1523271506.8249
MEM 4425.953125 1523271506.9253
MEM 4414.992188 1523271507.0257
MEM 4414.992188 1523271507.1261
MEM 4409.972656 1523271507.2266
MEM 4435.750000 1523271507.3271
MEM 4414.992188 1523271507.4274
MEM 4414.992188 1523271507.5279
MEM 4409.972656 1523271507.6285
MEM 4435.750000 1523271507.7290
MEM 4414.992188 1523271507.8296
MEM 4414.992188 1523271507.9300
MEM 4409.972656 1523271508.0305
MEM 4409.972656 1523271508.1310
MEM 4414.992188 1523271508.2314
MEM 4409.972656 1523271508.3318
MEM 4415.898438 1523271508.4322
MEM 4414.992188 1523271508.5327
MEM 4414.992188 1523271508.6331
MEM 4410.484375 1523271508.7336
MEM 4413.972656 1523271508.8340
MEM 4414.992188 1523271508.9345
MEM 4409.972656 1523271509.0350
MEM 4414.992188 1523271509.1354
MEM 4414.992188 1523271509.2359
MEM 4409.972656 1523271509.3364
MEM 4409.972656 1523271509.4369
MEM 4414.992188 1523271509.5373
MEM 4409.972656 1523271509.6377
MEM 4431.882812 1523271509.7382
MEM 4414.992188 1523271509.8388
MEM 4414.992188 1523271509.9392
MEM 4409.972656 1523271510.0396
MEM 4424.921875 1523271510.1400
MEM 4414.992188 1523271510.2404
MEM 4414.992188 1523271510.3409
MEM 4409.972656 1523271510.4412
MEM 4435.750000 1523271510.5418
MEM 4414.992188 1523271510.6422
MEM 4414.992188 1523271510.7427
MEM 4409.972656 1523271510.8433
MEM 4435.750000 1523271510.9438
MEM 4414.992188 1523271511.0443
MEM 4414.992188 1523271511.1447
MEM 4423.890625 1523271511.2451
MEM 4414.992188 1523271511.3456
MEM 4414.992188 1523271511.4460
MEM 4418.992188 1523271511.5464
MEM 4414.992188 1523271511.6468
MEM 4414.992188 1523271511.7473
MEM 4409.972656 1523271511.8478
MEM 4430.593750 1523271511.9483
MEM 4420.308594 1523271512.0488
MEM 4414.992188 1523271512.1492
MEM 4414.992188 1523271512.2497
MEM 4409.972656 1523271512.3502
MEM 4424.148438 1523271512.4505
MEM 4409.972656 1523271512.5510
MEM 4414.992188 1523271512.6515
MEM 4414.992188 1523271512.7519
MEM 4411.773438 1523271512.8524
MEM 4435.750000 1523271512.9528
MEM 4414.992188 1523271513.0532
MEM 4414.992188 1523271513.1537
MEM 4421.312500 1523271513.2542
MEM 4414.992188 1523271513.3547
MEM 4414.992188 1523271513.4552
MEM 4409.972656 1523271513.5555
MEM 4435.750000 1523271513.6560
MEM 4414.992188 1523271513.7565
MEM 4414.992188 1523271513.8569
MEM 4409.972656 1523271513.9573
MEM 4421.570312 1523271514.0577
MEM 4409.972656 1523271514.1582
MEM 4414.992188 1523271514.2585
MEM 4414.992188 1523271514.3589
MEM 4426.468750 1523271514.4594
MEM 4411.972656 1523271514.5599
MEM 4414.992188 1523271514.6603
MEM 4409.972656 1523271514.7607
MEM 4419.765625 1523271514.8612
MEM 4427.812500 1523271514.9617
MEM 4414.992188 1523271515.0621
MEM 4414.992188 1523271515.1626
MEM 4416.156250 1523271515.2631
MEM 4409.972656 1523271515.3636
MEM 4414.992188 1523271515.4641
MEM 4409.972656 1523271515.5646
MEM 4421.828125 1523271515.6649
MEM 4414.218750 1523271515.7654
MEM 4414.992188 1523271515.8658
MEM 4409.972656 1523271515.9663
MEM 4419.250000 1523271516.0668
MEM 4409.972656 1523271516.1672
MEM 4414.992188 1523271516.2677
MEM 4412.804688 1523271516.3682
MEM 4414.992188 1523271516.4687
MEM 4414.992188 1523271516.5691
MEM 4409.972656 1523271516.6696
MEM 4409.972656 1523271516.7700
