CMDLINE /usr/bin/python3 DQfDTest.py
MEM 7575.593750 1523271882.9751
MEM 7580.492188 1523271883.0755
MEM 7584.875000 1523271883.1760
MEM 7588.484375 1523271883.2764
MEM 7588.484375 1523271883.3768
MEM 7591.320312 1523271883.4774
MEM 7593.125000 1523271883.5778
MEM 7593.125000 1523271883.6782
MEM 7593.125000 1523271883.7785
MEM 7593.125000 1523271883.8789
MEM 7593.125000 1523271883.9793
MEM 7593.125000 1523271884.0797
MEM 7563.308594 1523271884.1801
MEM 7563.308594 1523271884.2805
MEM 7563.558594 1523271884.3810
MEM 7563.558594 1523271884.4813
MEM 7563.558594 1523271884.5818
MEM 7563.558594 1523271884.6822
MEM 7563.558594 1523271884.7826
MEM 7564.082031 1523271884.8830
MEM 7567.433594 1523271884.9833
MEM 7572.847656 1523271885.0838
MEM 7578.003906 1523271885.1841
MEM 7583.160156 1523271885.2845
MEM 7588.316406 1523271885.3848
MEM 7591.667969 1523271885.4853
MEM 7591.667969 1523271885.5858
MEM 7593.214844 1523271885.6862
MEM 7593.988281 1523271885.7866
MEM 7593.988281 1523271885.8871
MEM 7593.988281 1523271885.9876
MEM 7593.988281 1523271886.0881
MEM 7593.988281 1523271886.1884
MEM 7563.644531 1523271886.2888
MEM 7563.644531 1523271886.3893
MEM 7563.644531 1523271886.4897
MEM 7565.441406 1523271886.5902
MEM 7565.957031 1523271886.6905
MEM 7565.957031 1523271886.7909
MEM 7565.957031 1523271886.8913
MEM 7565.957031 1523271886.9918
MEM 7568.019531 1523271887.0922
MEM 7572.660156 1523271887.1925
MEM 7577.816406 1523271887.2929
MEM 7582.972656 1523271887.3933
MEM 7587.871094 1523271887.4936
MEM 7593.027344 1523271887.5940
MEM 7594.574219 1523271887.6946
MEM 7594.574219 1523271887.7950
MEM 7598.441406 1523271887.8953
MEM 7599.214844 1523271887.9957
MEM 7599.214844 1523271888.0962
MEM 7599.214844 1523271888.1966
MEM 7599.214844 1523271888.2970
MEM 7599.214844 1523271888.3975
MEM 7585.937500 1523271888.4979
MEM 7569.398438 1523271888.5984
MEM 7569.398438 1523271888.6989
MEM 7570.683594 1523271888.7994
MEM 7571.199219 1523271888.8997
MEM 7571.199219 1523271889.0001
MEM 7571.199219 1523271889.1006
MEM 7571.199219 1523271889.2011
MEM 7571.199219 1523271889.3015
MEM 7575.582031 1523271889.4020
MEM 7580.738281 1523271889.5025
MEM 7585.121094 1523271889.6031
MEM 7589.503906 1523271889.7035
MEM 7594.660156 1523271889.8039
MEM 7599.816406 1523271889.9044
MEM 7599.816406 1523271890.0048
MEM 7602.136719 1523271890.1052
MEM 7604.714844 1523271890.2055
MEM 7604.714844 1523271890.3059
MEM 7604.714844 1523271890.4063
MEM 7604.714844 1523271890.5067
MEM 7604.714844 1523271890.6071
MEM 7604.714844 1523271890.7076
MEM 7574.949219 1523271890.8081
MEM 7574.949219 1523271890.9086
MEM 7576.234375 1523271891.0090
MEM 7576.750000 1523271891.1094
MEM 7576.750000 1523271891.2098
MEM 7576.750000 1523271891.3101
MEM 7576.750000 1523271891.4105
MEM 7576.750000 1523271891.5109
MEM 7581.390625 1523271891.6112
MEM 7586.289062 1523271891.7116
MEM 7591.445312 1523271891.8120
MEM 7596.343750 1523271891.9123
MEM 7601.500000 1523271892.0127
MEM 7605.367188 1523271892.1130
MEM 7605.367188 1523271892.2134
MEM 7608.718750 1523271892.3138
MEM 7610.007812 1523271892.4141
MEM 7610.007812 1523271892.5145
MEM 7610.007812 1523271892.6148
MEM 7610.007812 1523271892.7152
MEM 7610.007812 1523271892.8155
MEM 7580.195312 1523271892.9159
MEM 7580.195312 1523271893.0164
MEM 7580.195312 1523271893.1168
MEM 7580.195312 1523271893.2172
MEM 7580.195312 1523271893.3176
MEM 7580.195312 1523271893.4180
MEM 7580.195312 1523271893.5184
MEM 7580.195312 1523271893.6188
MEM 7580.964844 1523271893.7192
MEM 7585.347656 1523271893.8195
MEM 7590.503906 1523271893.9198
MEM 7595.660156 1523271894.0203
MEM 7600.816406 1523271894.1206
MEM 7605.457031 1523271894.2210
MEM 7608.035156 1523271894.3213
MEM 7608.035156 1523271894.4217
MEM 7609.582031 1523271894.5220
MEM 7610.355469 1523271894.6225
MEM 7610.355469 1523271894.7230
MEM 7610.355469 1523271894.8235
MEM 7610.355469 1523271894.9239
MEM 7610.355469 1523271895.0244
MEM 7579.867188 1523271895.1249
MEM 7579.867188 1523271895.2253
MEM 7579.867188 1523271895.3259
MEM 7579.867188 1523271895.4264
MEM 7580.378906 1523271895.5268
MEM 7580.378906 1523271895.6272
MEM 7580.378906 1523271895.7277
MEM 7580.378906 1523271895.8281
MEM 7583.730469 1523271895.9286
MEM 7588.886719 1523271896.0292
MEM 7594.042969 1523271896.1297
MEM 7599.199219 1523271896.2300
MEM 7604.355469 1523271896.3305
MEM 7610.285156 1523271896.4309
MEM 7610.285156 1523271896.5312
MEM 7612.605469 1523271896.6316
MEM 7615.183594 1523271896.7320
MEM 7615.183594 1523271896.8325
MEM 7615.183594 1523271896.9328
MEM 7615.183594 1523271897.0333
MEM 7615.183594 1523271897.1337
MEM 7615.183594 1523271897.2342
MEM 7585.421875 1523271897.3346
MEM 7585.421875 1523271897.4351
MEM 7587.699219 1523271897.5356
MEM 7588.214844 1523271897.6359
MEM 7588.214844 1523271897.7363
MEM 7588.214844 1523271897.8368
MEM 7588.214844 1523271897.9372
MEM 7590.535156 1523271898.0377
MEM 7595.949219 1523271898.1381
MEM 7600.847656 1523271898.2385
MEM 7605.746094 1523271898.3391
MEM 7610.902344 1523271898.4395
MEM 7616.058594 1523271898.5398
MEM 7616.832031 1523271898.6403
MEM 7618.378906 1523271898.7407
MEM 7621.214844 1523271898.8412
MEM 7621.730469 1523271898.9417
MEM 7621.730469 1523271899.0421
MEM 7621.730469 1523271899.1425
MEM 7621.730469 1523271899.2430
MEM 7621.730469 1523271899.3434
MEM 7591.976562 1523271899.4438
MEM 7591.976562 1523271899.5443
MEM 7593.265625 1523271899.6448
MEM 7593.265625 1523271899.7452
MEM 7593.265625 1523271899.8456
MEM 7593.265625 1523271899.9461
MEM 7593.265625 1523271900.0466
MEM 7594.812500 1523271900.1471
MEM 7599.968750 1523271900.2475
MEM 7605.382812 1523271900.3480
MEM 7610.539062 1523271900.4485
MEM 7615.695312 1523271900.5490
MEM 7620.851562 1523271900.6496
MEM 7621.882812 1523271900.7500
MEM 7623.429688 1523271900.8505
MEM 7626.265625 1523271900.9510
MEM 7626.781250 1523271901.0514
MEM 7626.781250 1523271901.1519
MEM 7626.781250 1523271901.2524
MEM 7626.781250 1523271901.3529
MEM 7626.781250 1523271901.4533
MEM 7597.027344 1523271901.5538
MEM 7597.027344 1523271901.6542
MEM 7597.027344 1523271901.7547
MEM 7597.027344 1523271901.8551
MEM 7597.027344 1523271901.9554
MEM 7597.027344 1523271902.0558
MEM 7597.027344 1523271902.1562
MEM 7597.027344 1523271902.2566
MEM 7599.343750 1523271902.3570
MEM 7604.242188 1523271902.4575
MEM 7609.398438 1523271902.5578
MEM 7614.812500 1523271902.6582
MEM 7619.968750 1523271902.7586
MEM 7624.351562 1523271902.8589
MEM 7624.867188 1523271902.9592
MEM 7625.898438 1523271903.0598
MEM 7626.929688 1523271903.1604
MEM 7627.187500 1523271903.2609
MEM 7627.187500 1523271903.3613
MEM 7627.187500 1523271903.4616
MEM 7627.187500 1523271903.5620
MEM 7627.187500 1523271903.6623
MEM 7596.824219 1523271903.7626
MEM 7596.824219 1523271903.8630
MEM 7596.824219 1523271903.9634
MEM 7596.824219 1523271904.0638
MEM 7596.824219 1523271904.1641
MEM 7596.824219 1523271904.2645
MEM 7596.824219 1523271904.3649
MEM 7596.824219 1523271904.4652
MEM 7599.140625 1523271904.5656
MEM 7604.554688 1523271904.6659
MEM 7609.453125 1523271904.7663
MEM 7614.867188 1523271904.8667
MEM 7619.765625 1523271904.9671
MEM 7624.406250 1523271905.0675
MEM 7624.406250 1523271905.1679
MEM 7625.437500 1523271905.2684
MEM 7626.726562 1523271905.3689
MEM 7626.726562 1523271905.4693
MEM 7626.726562 1523271905.5697
MEM 7626.726562 1523271905.6701
MEM 7626.726562 1523271905.7705
MEM 7626.726562 1523271905.8708
MEM 7596.843750 1523271905.9712
MEM 7596.843750 1523271906.0717
MEM 7598.640625 1523271906.1721
MEM 7598.640625 1523271906.2725
MEM 7599.156250 1523271906.3731
MEM 7599.156250 1523271906.4735
MEM 7599.156250 1523271906.5739
MEM 7599.156250 1523271906.6742
MEM 7604.054688 1523271906.7746
MEM 7609.210938 1523271906.8750
MEM 7614.367188 1523271906.9754
MEM 7619.523438 1523271907.0759
MEM 7624.679688 1523271907.1763
MEM 7627.773438 1523271907.2767
MEM 7627.773438 1523271907.3771
MEM 7631.125000 1523271907.4776
MEM 7632.671875 1523271907.5781
MEM 7632.671875 1523271907.6785
MEM 7632.671875 1523271907.7788
MEM 7632.671875 1523271907.8792
MEM 7632.671875 1523271907.9795
MEM 7602.910156 1523271908.0800
MEM 7602.910156 1523271908.1804
MEM 7602.910156 1523271908.2809
MEM 7602.910156 1523271908.3813
MEM 7602.910156 1523271908.4818
MEM 7602.910156 1523271908.5823
MEM 7602.910156 1523271908.6828
MEM 7602.910156 1523271908.7833
MEM 7605.226562 1523271908.8836
MEM 7610.125000 1523271908.9840
MEM 7615.281250 1523271909.0844
MEM 7620.695312 1523271909.1849
MEM 7625.851562 1523271909.2852
MEM 7630.492188 1523271909.3856
MEM 7630.492188 1523271909.4860
MEM 7631.781250 1523271909.5865
MEM 7632.812500 1523271909.6868
MEM 7632.812500 1523271909.7872
MEM 7632.812500 1523271909.8876
MEM 7632.812500 1523271909.9880
MEM 7632.812500 1523271910.0885
MEM 7632.812500 1523271910.1889
MEM 7602.929688 1523271910.2892
MEM 7602.929688 1523271910.3896
MEM 7602.929688 1523271910.4901
MEM 7602.929688 1523271910.5905
MEM 7602.929688 1523271910.6909
MEM 7602.929688 1523271910.7913
MEM 7602.929688 1523271910.8917
MEM 7603.699219 1523271910.9922
MEM 7608.597656 1523271911.0927
MEM 7613.753906 1523271911.1931
MEM 7618.394531 1523271911.2935
MEM 7623.550781 1523271911.3939
MEM 7628.449219 1523271911.4944
MEM 7630.769531 1523271911.5948
MEM 7630.769531 1523271911.6953
MEM 7632.316406 1523271911.7957
MEM 7632.832031 1523271911.8960
MEM 7632.832031 1523271911.9965
MEM 7632.832031 1523271912.0969
MEM 7632.832031 1523271912.1973
MEM 7632.832031 1523271912.2977
MEM 7602.589844 1523271912.3981
MEM 7602.589844 1523271912.4986
MEM 7602.589844 1523271912.5989
MEM 7602.589844 1523271912.6994
MEM 7602.589844 1523271912.7997
MEM 7602.589844 1523271912.9001
MEM 7602.589844 1523271913.0005
MEM 7602.589844 1523271913.1010
MEM 7605.933594 1523271913.2013
MEM 7611.347656 1523271913.3017
MEM 7616.503906 1523271913.4022
MEM 7621.660156 1523271913.5026
MEM 7626.816406 1523271913.6030
MEM 7630.683594 1523271913.7033
MEM 7630.683594 1523271913.8037
MEM 7632.230469 1523271913.9041
MEM 7633.003906 1523271914.0044
MEM 7633.003906 1523271914.1048
MEM 7633.003906 1523271914.2051
MEM 7633.003906 1523271914.3055
MEM 7633.003906 1523271914.4059
MEM 7602.617188 1523271914.5062
MEM 7602.617188 1523271914.6066
MEM 7602.617188 1523271914.7071
MEM 7602.886719 1523271914.8074
MEM 7602.886719 1523271914.9079
MEM 7602.886719 1523271915.0082
MEM 7602.886719 1523271915.1086
MEM 7602.886719 1523271915.2090
MEM 7603.656250 1523271915.3095
MEM 7608.296875 1523271915.4099
MEM 7613.453125 1523271915.5102
MEM 7618.609375 1523271915.6105
MEM 7624.023438 1523271915.7110
MEM 7629.179688 1523271915.8113
MEM 7630.726562 1523271915.9117
MEM 7630.726562 1523271916.0122
MEM 7632.531250 1523271916.1125
MEM 7632.789062 1523271916.2129
MEM 7632.789062 1523271916.3133
MEM 7632.789062 1523271916.4138
MEM 7632.789062 1523271916.5141
MEM 7632.789062 1523271916.6145
MEM 7602.546875 1523271916.7149
MEM 7602.546875 1523271916.8154
MEM 7602.546875 1523271916.9159
MEM 7602.546875 1523271917.0164
MEM 7602.546875 1523271917.1167
MEM 7602.546875 1523271917.2171
MEM 7602.546875 1523271917.3175
MEM 7602.546875 1523271917.4180
MEM 7603.832031 1523271917.5183
MEM 7608.988281 1523271917.6188
MEM 7614.144531 1523271917.7192
MEM 7619.300781 1523271917.8196
MEM 7624.457031 1523271917.9201
MEM 7629.613281 1523271918.0204
MEM 7630.902344 1523271918.1208
MEM 7631.675781 1523271918.2211
MEM 7632.707031 1523271918.3215
MEM 7632.964844 1523271918.4218
MEM 7632.964844 1523271918.5223
MEM 7632.964844 1523271918.6228
MEM 7632.964844 1523271918.7232
MEM 7632.964844 1523271918.8236
MEM 7602.714844 1523271918.9240
MEM 7602.714844 1523271919.0245
MEM 7602.972656 1523271919.1249
MEM 7602.972656 1523271919.2254
MEM 7602.972656 1523271919.3258
MEM 7602.972656 1523271919.4263
MEM 7602.972656 1523271919.5268
MEM 7602.972656 1523271919.6271
MEM 7606.835938 1523271919.7275
MEM 7611.218750 1523271919.8280
MEM 7615.601562 1523271919.9284
MEM 7621.015625 1523271920.0288
MEM 7626.171875 1523271920.1293
MEM 7630.554688 1523271920.2296
MEM 7630.554688 1523271920.3300
MEM 7631.843750 1523271920.4305
MEM 7632.617188 1523271920.5310
MEM 7632.617188 1523271920.6314
MEM 7632.617188 1523271920.7319
MEM 7632.617188 1523271920.8322
MEM 7632.617188 1523271920.9328
MEM 7632.617188 1523271921.0332
MEM 7602.750000 1523271921.1336
MEM 7602.750000 1523271921.2340
MEM 7602.750000 1523271921.3345
MEM 7602.750000 1523271921.4349
MEM 7602.750000 1523271921.5354
MEM 7602.750000 1523271921.6359
MEM 7602.750000 1523271921.7363
MEM 7604.035156 1523271921.8368
MEM 7608.160156 1523271921.9372
MEM 7613.316406 1523271922.0375
MEM 7618.214844 1523271922.1379
MEM 7623.371094 1523271922.2382
MEM 7628.527344 1523271922.3386
MEM 7630.332031 1523271922.4391
MEM 7630.332031 1523271922.5395
MEM 7632.136719 1523271922.6401
MEM 7632.652344 1523271922.7405
MEM 7632.652344 1523271922.8408
MEM 7632.652344 1523271922.9412
MEM 7632.652344 1523271923.0416
MEM 7632.652344 1523271923.1420
MEM 7602.769531 1523271923.2424
MEM 7602.769531 1523271923.3429
MEM 7602.769531 1523271923.4434
MEM 7602.769531 1523271923.5439
MEM 7602.769531 1523271923.6443
MEM 7602.769531 1523271923.7447
MEM 7602.769531 1523271923.8451
MEM 7602.769531 1523271923.9456
MEM 7605.085938 1523271924.0461
MEM 7609.210938 1523271924.1466
MEM 7614.367188 1523271924.2469
MEM 7619.523438 1523271924.3472
MEM 7624.679688 1523271924.4476
MEM 7629.835938 1523271924.5480
MEM 7630.351562 1523271924.6485
MEM 7631.125000 1523271924.7489
MEM 7632.414062 1523271924.8493
MEM 7632.414062 1523271924.9498
MEM 7632.414062 1523271925.0501
MEM 7632.414062 1523271925.1504
MEM 7632.414062 1523271925.2509
MEM 7632.414062 1523271925.3514
MEM 7602.542969 1523271925.4517
MEM 7602.542969 1523271925.5521
MEM 7602.542969 1523271925.6526
MEM 7602.542969 1523271925.7531
MEM 7602.542969 1523271925.8536
MEM 7602.542969 1523271925.9540
MEM 7602.542969 1523271926.0544
MEM 7602.542969 1523271926.1549
MEM 7604.343750 1523271926.2554
MEM 7608.210938 1523271926.3558
MEM 7613.109375 1523271926.4563
MEM 7618.523438 1523271926.5568
MEM 7622.906250 1523271926.6573
MEM 7627.804688 1523271926.7578
MEM 7630.125000 1523271926.8582
MEM 7630.125000 1523271926.9585
MEM 7631.929688 1523271927.0588
MEM 7632.445312 1523271927.1593
MEM 7632.445312 1523271927.2597
MEM 7632.445312 1523271927.3602
MEM 7632.445312 1523271927.4606
MEM 7632.445312 1523271927.5610
MEM 7632.445312 1523271927.6615
MEM 7602.058594 1523271927.7620
MEM 7602.058594 1523271927.8624
MEM 7602.058594 1523271927.9627
MEM 7602.058594 1523271928.0631
MEM 7602.058594 1523271928.1634
MEM 7602.058594 1523271928.2637
MEM 7602.058594 1523271928.3642
MEM 7602.828125 1523271928.4647
MEM 7607.468750 1523271928.5652
MEM 7611.851562 1523271928.6656
MEM 7617.007812 1523271928.7660
MEM 7622.421875 1523271928.8663
MEM 7626.804688 1523271928.9667
MEM 7630.156250 1523271929.0671
MEM 7630.156250 1523271929.1674
MEM 7631.703125 1523271929.2677
MEM 7632.476562 1523271929.3681
MEM 7632.476562 1523271929.4685
MEM 7632.476562 1523271929.5690
MEM 7632.476562 1523271929.6695
MEM 7632.476562 1523271929.7699
MEM 7629.859375 1523271929.8704
MEM 7602.164062 1523271929.9708
MEM 7602.164062 1523271930.0713
MEM 7602.164062 1523271930.1717
MEM 7602.164062 1523271930.2720
MEM 7602.164062 1523271930.3724
MEM 7602.164062 1523271930.4729
MEM 7602.164062 1523271930.5733
MEM 7603.449219 1523271930.6737
MEM 7607.316406 1523271930.7741
MEM 7612.730469 1523271930.8745
MEM 7617.628906 1523271930.9749
MEM 7622.785156 1523271931.0753
MEM 7627.167969 1523271931.1757
MEM 7629.746094 1523271931.2762
MEM 7629.746094 1523271931.3766
MEM 7631.292969 1523271931.4770
MEM 7632.066406 1523271931.5775
MEM 7632.066406 1523271931.6779
MEM 7632.066406 1523271931.7783
MEM 7632.066406 1523271931.8787
MEM 7632.066406 1523271931.9791
MEM 7601.679688 1523271932.0796
MEM 7601.679688 1523271932.1800
MEM 7601.679688 1523271932.2805
MEM 7601.679688 1523271932.3809
MEM 7601.679688 1523271932.4814
MEM 7601.679688 1523271932.5820
MEM 7601.679688 1523271932.6824
MEM 7601.679688 1523271932.7828
MEM 7603.480469 1523271932.8831
MEM 7608.894531 1523271932.9836
MEM 7614.050781 1523271933.0839
MEM 7619.207031 1523271933.1844
MEM 7624.621094 1523271933.2848
MEM 7629.519531 1523271933.3852
MEM 7630.035156 1523271933.4856
MEM 7630.808594 1523271933.5861
MEM 7632.097656 1523271933.6866
MEM 7632.097656 1523271933.7870
MEM 7632.097656 1523271933.8875
MEM 7632.097656 1523271933.9880
MEM 7632.097656 1523271934.0884
MEM 7632.097656 1523271934.1888
MEM 7601.843750 1523271934.2892
MEM 7601.843750 1523271934.3896
MEM 7602.351562 1523271934.4901
MEM 7602.351562 1523271934.5906
MEM 7602.351562 1523271934.6910
MEM 7602.351562 1523271934.7913
MEM 7602.351562 1523271934.8917
MEM 7602.351562 1523271934.9922
MEM 7604.800781 1523271935.0927
MEM 7609.957031 1523271935.1931
MEM 7614.597656 1523271935.2936
MEM 7619.496094 1523271935.3940
MEM 7624.136719 1523271935.4944
MEM 7628.777344 1523271935.5948
MEM 7630.582031 1523271935.6952
MEM 7630.582031 1523271935.7955
MEM 7632.386719 1523271935.8960
MEM 7632.902344 1523271935.9964
MEM 7632.902344 1523271936.0969
MEM 7632.902344 1523271936.1974
MEM 7632.902344 1523271936.2978
MEM 7632.902344 1523271936.3982
MEM 7602.609375 1523271936.4987
MEM 7602.609375 1523271936.5991
MEM 7602.609375 1523271936.6996
MEM 7602.609375 1523271936.8000
MEM 7602.609375 1523271936.9005
MEM 7602.609375 1523271937.0010
MEM 7602.609375 1523271937.1015
MEM 7602.609375 1523271937.2019
MEM 7603.378906 1523271937.3024
MEM 7608.792969 1523271937.4029
MEM 7613.949219 1523271937.5034
MEM 7619.105469 1523271937.6037
MEM 7623.746094 1523271937.7041
MEM 7628.644531 1523271937.8045
MEM 7630.707031 1523271937.9049
MEM 7630.707031 1523271938.0054
MEM 7632.511719 1523271938.1058
MEM 7633.027344 1523271938.2062
MEM 7633.027344 1523271938.3066
MEM 7633.027344 1523271938.4070
MEM 7633.027344 1523271938.5075
MEM 7633.027344 1523271938.6080
MEM 7602.769531 1523271938.7084
MEM 7602.769531 1523271938.8089
MEM 7602.769531 1523271938.9093
MEM 7602.769531 1523271939.0097
MEM 7602.769531 1523271939.1102
MEM 7602.769531 1523271939.2106
MEM 7602.769531 1523271939.3111
MEM 7602.769531 1523271939.4115
MEM 7605.343750 1523271939.5120
MEM 7610.500000 1523271939.6125
MEM 7615.656250 1523271939.7129
MEM 7620.812500 1523271939.8133
MEM 7625.710938 1523271939.9138
MEM 7630.867188 1523271940.0141
MEM 7631.125000 1523271940.1146
MEM 7632.156250 1523271940.2151
MEM 7633.187500 1523271940.3154
MEM 7633.187500 1523271940.4158
MEM 7633.187500 1523271940.5162
MEM 7633.187500 1523271940.6167
MEM 7633.187500 1523271940.7172
MEM 7633.187500 1523271940.8177
MEM 7602.933594 1523271940.9181
MEM 7602.933594 1523271941.0185
MEM 7602.933594 1523271941.1189
MEM 7602.933594 1523271941.2194
MEM 7602.933594 1523271941.3198
MEM 7602.933594 1523271941.4202
MEM 7602.933594 1523271941.5206
MEM 7603.187500 1523271941.6210
MEM 7607.054688 1523271941.7215
MEM 7611.953125 1523271941.8221
MEM 7617.109375 1523271941.9226
MEM 7622.523438 1523271942.0229
MEM 7627.679688 1523271942.1233
MEM 7631.031250 1523271942.2237
MEM 7631.031250 1523271942.3242
MEM 7632.578125 1523271942.4247
MEM 7633.351562 1523271942.5251
MEM 7633.351562 1523271942.6255
MEM 7633.351562 1523271942.7259
MEM 7633.351562 1523271942.8262
MEM 7633.351562 1523271942.9266
MEM 7633.351562 1523271943.0269
MEM 7603.011719 1523271943.1274
MEM 7603.011719 1523271943.2279
MEM 7603.011719 1523271943.3283
MEM 7603.011719 1523271943.4287
MEM 7603.011719 1523271943.5291
MEM 7603.011719 1523271943.6296
MEM 7603.011719 1523271943.7300
MEM 7604.554688 1523271943.8305
MEM 7609.710938 1523271943.9309
MEM 7614.867188 1523271944.0314
MEM 7620.281250 1523271944.1318
MEM 7624.664062 1523271944.2322
MEM 7629.304688 1523271944.3326
MEM 7631.109375 1523271944.4330
MEM 7631.109375 1523271944.5334
MEM 7632.914062 1523271944.6338
MEM 7633.429688 1523271944.7341
MEM 7633.429688 1523271944.8345
MEM 7633.429688 1523271944.9348
MEM 7633.429688 1523271945.0353
MEM 7633.429688 1523271945.1357
MEM 7603.089844 1523271945.2362
MEM 7603.089844 1523271945.3366
MEM 7603.089844 1523271945.4370
MEM 7603.089844 1523271945.5374
MEM 7603.089844 1523271945.6377
MEM 7603.089844 1523271945.7382
MEM 7603.089844 1523271945.8387
MEM 7603.089844 1523271945.9391
MEM 7603.859375 1523271946.0395
MEM 7606.953125 1523271946.1400
MEM 7611.335938 1523271946.2405
MEM 7616.492188 1523271946.3410
MEM 7621.648438 1523271946.4413
MEM 7626.546875 1523271946.5417
MEM 7630.929688 1523271946.6421
MEM 7630.929688 1523271946.7426
MEM 7632.218750 1523271946.8431
MEM 7633.250000 1523271946.9436
MEM 7633.250000 1523271947.0440
MEM 7633.250000 1523271947.1445
MEM 7633.250000 1523271947.2450
MEM 7633.250000 1523271947.3455
MEM 7633.250000 1523271947.4458
MEM 7602.820312 1523271947.5463
MEM 7602.820312 1523271947.6467
MEM 7602.820312 1523271947.7470
MEM 7602.820312 1523271947.8474
MEM 7602.820312 1523271947.9478
MEM 7602.820312 1523271948.0482
MEM 7602.820312 1523271948.1486
MEM 7602.820312 1523271948.2490
MEM 7605.910156 1523271948.3494
MEM 7611.066406 1523271948.4498
MEM 7615.964844 1523271948.5502
MEM 7620.863281 1523271948.6507
MEM 7626.019531 1523271948.7511
MEM 7630.917969 1523271948.8515
MEM 7630.917969 1523271948.9520
MEM 7631.949219 1523271949.0523
MEM 7632.980469 1523271949.1526
MEM 7632.980469 1523271949.2530
MEM 7632.980469 1523271949.3535
MEM 7632.980469 1523271949.4539
MEM 7632.980469 1523271949.5544
MEM 7632.980469 1523271949.6550
MEM 7602.800781 1523271949.7554
MEM 7602.800781 1523271949.8557
MEM 7602.800781 1523271949.9561
MEM 7602.800781 1523271950.0566
MEM 7602.800781 1523271950.1571
MEM 7602.800781 1523271950.2575
MEM 7602.800781 1523271950.3580
MEM 7602.800781 1523271950.4585
MEM 7607.179688 1523271950.5588
MEM 7611.562500 1523271950.6592
MEM 7616.718750 1523271950.7596
MEM 7621.617188 1523271950.8601
MEM 7626.773438 1523271950.9606
MEM 7630.898438 1523271951.0610
MEM 7630.898438 1523271951.1615
MEM 7632.445312 1523271951.2620
MEM 7633.218750 1523271951.3625
MEM 7633.218750 1523271951.4628
MEM 7633.218750 1523271951.5632
MEM 7633.218750 1523271951.6636
MEM 7633.218750 1523271951.7640
MEM 7633.218750 1523271951.8647
MEM 7602.914062 1523271951.9651
MEM 7602.914062 1523271952.0656
MEM 7602.914062 1523271952.1660
MEM 7602.914062 1523271952.2664
MEM 7602.914062 1523271952.3668
MEM 7602.914062 1523271952.4673
MEM 7602.914062 1523271952.5677
MEM 7602.914062 1523271952.6682
MEM 7607.035156 1523271952.7686
MEM 7612.191406 1523271952.8689
MEM 7617.347656 1523271952.9694
MEM 7622.503906 1523271953.0698
MEM 7627.660156 1523271953.1701
MEM 7630.496094 1523271953.2705
MEM 7630.496094 1523271953.3708
MEM 7632.042969 1523271953.4711
MEM 7632.816406 1523271953.5715
MEM 7632.816406 1523271953.6720
MEM 7632.816406 1523271953.7725
MEM 7632.816406 1523271953.8729
MEM 7632.816406 1523271953.9734
MEM 7602.230469 1523271954.0739
MEM 7602.230469 1523271954.1743
MEM 7602.230469 1523271954.2748
MEM 7602.230469 1523271954.3752
MEM 7602.230469 1523271954.4755
MEM 7602.230469 1523271954.5759
MEM 7602.230469 1523271954.6763
MEM 7602.230469 1523271954.7766
MEM 7603.000000 1523271954.8770
MEM 7607.382812 1523271954.9775
MEM 7612.539062 1523271955.0779
MEM 7617.695312 1523271955.1784
MEM 7622.851562 1523271955.2788
MEM 7628.007812 1523271955.3792
MEM 7630.328125 1523271955.4796
MEM 7630.328125 1523271955.5800
MEM 7632.132812 1523271955.6807
MEM 7632.648438 1523271955.7811
MEM 7632.648438 1523271955.8815
MEM 7632.648438 1523271955.9818
MEM 7632.648438 1523271956.0822
MEM 7632.648438 1523271956.1825
MEM 7602.343750 1523271956.2830
MEM 7602.343750 1523271956.3835
MEM 7602.343750 1523271956.4838
MEM 7602.343750 1523271956.5842
MEM 7602.343750 1523271956.6847
MEM 7602.343750 1523271956.7851
MEM 7602.343750 1523271956.8855
MEM 7602.343750 1523271956.9859
MEM 7604.660156 1523271957.0862
MEM 7609.816406 1523271957.1866
MEM 7614.714844 1523271957.2871
MEM 7619.871094 1523271957.3875
MEM 7625.027344 1523271957.4881
MEM 7630.183594 1523271957.5884
MEM 7630.441406 1523271957.6888
MEM 7631.472656 1523271957.7893
MEM 7632.503906 1523271957.8897
MEM 7632.761719 1523271957.9902
MEM 7632.761719 1523271958.0906
MEM 7632.761719 1523271958.1909
MEM 7632.761719 1523271958.2914
MEM 7632.761719 1523271958.3918
MEM 7602.457031 1523271958.4921
MEM 7602.457031 1523271958.5926
MEM 7602.457031 1523271958.6931
MEM 7602.457031 1523271958.7935
MEM 7602.457031 1523271958.8938
MEM 7602.457031 1523271958.9943
MEM 7602.457031 1523271959.0948
MEM 7602.457031 1523271959.1951
MEM 7605.289062 1523271959.2956
MEM 7609.671875 1523271959.3961
MEM 7614.312500 1523271959.4966
MEM 7619.468750 1523271959.5969
MEM 7624.882812 1523271959.6972
MEM 7629.781250 1523271959.7977
MEM 7630.296875 1523271959.8982
MEM 7631.328125 1523271959.9986
MEM 7632.617188 1523271960.0989
MEM 7632.617188 1523271960.1994
MEM 7632.617188 1523271960.2998
MEM 7632.617188 1523271960.4002
MEM 7632.617188 1523271960.5007
MEM 7632.617188 1523271960.6012
MEM 7602.324219 1523271960.7017
MEM 7602.324219 1523271960.8020
